ID;SENSOR;YEAR;MONTH;DAY;DATE;JULIAN;COUNT;NA;SUM;MEAN;MAX;MIN;MEDIAN;RANGE;VAR_S; SD_M ;9003;9009;10262;11118;11147;11155;16261;16338;16351;16381;16404;16426;16460
LT05_199034_20040523;LT05;2004;5;23;23/05/2004;143;11;2;2,60818772;0,237107975;0,514222383;0,030565545;0,207700536;0,483656839;0,02605325;0,161410191;0,514222383;0,437946826;;;0,298736781;0,030565545;0,073793188;0,380979836;0,121256933;0,059017986;0,207700536;0,200000003;0,283967704
LT05_199034_20040608;LT05;2004;6;8;08/06/2004;159;12;1;2,356319159;0,19635993;0,366825223;0,075463563;0,185326315;0,29136166;0,012410636;0,111403032;0,115771815;0,099659696;;0,083780706;0,248655573;0,078881204;0,244859815;0,250329733;0,075463563;0,366825223;0,325415671;0,340883344;0,125792816
LT05_199034_20040624;LT05;2004;6;24;24/06/2004;175;13;0;6,007978648;0,462152204;0,591642201;0,211417824;0,464963496;0,380224377;0,009356408;0,096728529;0,509528577;0,443393946;0,428674877;0,385979056;0,483169705;0,497685194;0,421171159;0,464963496;0,58680892;0,591642201;0,526674688;0,211417824;0,456869006
LT05_199034_20040710;LT05;2004;7;10;10/07/2004;191;13;0;6,271092981;0,482391768;0,602885604;0,379281551;0,481582552;0,223604053;0,005418449;0,073610118;0,514032483;0,400847852;0,467411548;0,379281551;0,481582552;0,430202693;0,420458972;0,491448104;0,602885604;0,60189575;0,530143917;0,541390717;0,409511238
LT05_199034_20040811;LT05;2004;8;11;11/08/2004;223;12;1;5,966674209;0,497222851;0,624106228;0,377631038;0,489390135;0,24647519;0,006857277;0,082808676;0,496151865;0,39358452;;0,377631038;0,482628405;0,456619799;0,450692743;0,511918247;0,624106228;0,598969817;0,546383321;0,60540539;0,422582835
LT05_199034_20040827;LT05;2004;8;27;27/08/2004;239;13;0;4,243116058;0,326393543;0,543640137;0;0,317501277;0,543640137;0,026632316;0,163194104;0,199027553;0,291082948;0,388870388;0,308219165;0,281083018;0,317501277;0,410681397;0;0,543640137;0,524820507;0,076547049;0,483675033;0,417967588
LT05_199034_20041030;LT05;2004;10;30;30/10/2004;303;13;0;4,756362461;0,365874035;0,640235603;0,03191166;0,404986531;0,608323943;0,044629729;0,211257495;0,634792328;0,456019968;0,488505751;0,404986531;0,052775998;0,03191166;0,513091385;0,566009104;0,363427699;0,117176279;0,25555557;0,640235603;0,231874585
LT05_199034_20041217;LT05;2004;12;17;17/12/2004;351;13;0;7,476724356;0,575132643;0,746648788;0,31102851;0,617433429;0,435620278;0,015357626;0,123925888;0,746648788;0,617433429;0,513321519;0,543806672;0,31102851;0,35418427;0,614085853;0,621120512;0,685178876;0,640252471;0,546850979;0,649950862;0,632861614
LT05_199034_20050102;LT05;2005;1;2;02/01/2005;1;13;0;7,253987461;0,557999035;0,751920342;0,327564269;0,560530663;0,424356073;0,014833672;0,121793562;0,751920342;0,634863019;0,550684929;0,47605893;0,489282399;0,327564269;0,388541162;0,605381191;0,681274891;0,689631641;0,605036438;0,560530663;0,493217587
LT05_199034_20050219;LT05;2005;2;19;19/02/2005;49;13;0;5,974388108;0,459568316;0,686077476;0,235323295;0,444155842;0,450754181;0,016569178;0,12872132;0,686077476;0,551200986;0,339798838;0,4868747;0,432412237;0,322925687;0,235323295;0,444155842;0,538175046;0,558027685;0,606879592;0,440051019;0,332485706
LT05_199034_20050307;LT05;2005;3;7;07/03/2005;65;13;0;4,561765455;0,350905035;0,704936206;0,050488599;0,386861324;0,654447608;0,032134107;0,179259886;0,704936206;0,591289759;0,18450053;0,393576026;0,386861324;0,050488599;0,208161086;0,239622012;0,43065086;0,405965716;0,425180912;0,372146696;0,168385729
LT05_199034_20050408;LT05;2005;4;8;08/04/2005;97;13;0;6,856975764;0,527459674;0,688584685;0,31918937;0,502546012;0,369395316;0,01135579;0,106563551;0,68850857;0,688584685;0,460304052;0,421645015;0,458553791;0,31918937;0,485449165;0,502546012;0,590149522;0,553080916;0,626144886;0,57498908;0,487830698
LT05_199034_20050424;LT05;2005;4;24;24/04/2005;113;13;0;2,851174548;0,219321119;0,47023809;0,046744;0,173693091;0,423494089;0,022362329;0,149540392;0,173693091;0,242463276;0,345833331;0,161245346;0,222794965;0,114789106;0,434826881;0,052343566;0,101080738;0,046744;0,47023809;0,405787796;0,079334363
LT05_199034_20050510;LT05;2005;5;10;10/05/2005;129;13;0;6,17464292;0,474972532;0,570799232;0,348944336;0,466231644;0,221854895;0,004941675;0,070297047;0,533472776;0,464316785;0,40467754;0,348944336;0,443100989;0,381107479;0,443560064;0,48488161;0,570799232;0,553701758;0,548093736;0,531754971;0,466231644
LT05_199034_20050526;LT05;2005;5;26;26/05/2005;145;13;0;6,046098351;0,465084489;0,553100049;0,347283393;0,443131953;0,205816656;0,005280406;0,0726664;0,550397336;0,42756477;0,429845631;0,347283393;0,443131953;0,361860991;0,418637007;0,455563337;0,553100049;0,549795389;0,548161149;0,524439573;0,436317772
LT05_199034_20050611;LT05;2005;6;11;11/06/2005;161;11;2;0,531230016;0,048293638;0,149692714;0;0,038047254;0,149692714;0,002609312;0,051081428;0,038047254;0,026566507;0;0,149692714;0,046571035;0,081842102;0;0;0,077645048;0,110865355;0;;
LT05_199034_20050729;LT05;2005;7;29;29/07/2005;209;13;0;4,912441522;0,377880117;0,561755478;0,035178274;0,405837178;0,526577204;0,02250502;0,150016731;0,508241117;0,361489564;0,409138471;0,319912165;0,397079289;0,333154798;0,035178274;0,49555099;0,140432298;0,561755478;0,52703172;0,417640179;0,405837178
LT05_199034_20050814;LT05;2005;8;14;14/08/2005;225;13;0;4,483395949;0,344876611;0,477014929;0,165950134;0,350938141;0,311064795;0,010330204;0,101637609;0,174597502;0,165950134;0,338196278;0,277666003;0,329372942;0,261394829;0,350938141;0,401647449;0,477014929;0,452590406;0,449687719;0,427747756;0,376591861
LT05_199034_20050830;LT05;2005;8;30;30/08/2005;241;13;0;5,890654624;0,453127279;0,585199594;0,320323378;0,441792488;0,264876217;0,006435086;0,080218987;0,441792488;0,381622732;0,414280266;0,352155656;0,405384004;0,320323378;0,426210165;0,498690605;0,585199594;0,53952843;0,531572878;0,533389688;0,46050474
LT05_199034_20050915;LT05;2005;9;15;15/09/2005;257;13;0;5,258202687;0,40447713;0,539688885;0,160562083;0,436111122;0,379126802;0,013971804;0,118202385;0,436111122;0,311817974;0,418386489;0,160562083;0,373634368;0,202237517;0,447576106;0,472646952;0,39537999;0,529162228;0,524163544;0,539688885;0,446835428
LT05_199034_20051017;LT05;2005;10;17;17/10/2005;289;13;0;3,837984977;0,295229614;0,542564869;0,002397602;0,348288745;0,540167267;0,040460204;0,20114722;0,003268945;0,002397602;0,178624809;0,207444176;0,014996831;0,245832071;0,348288745;0,455364466;0,383344799;0,499742121;0,542564869;0,533655643;0,4224599
LT05_199034_20051102;LT05;2005;11;2;02/11/2005;305;12;1;6,259218365;0,52160153;0,655003488;0,320948839;0,567374736;0,334054649;0,013449948;0,115973911;0,573651135;0,418986917;;0,432569981;0,344941944;0,320948839;0,567755997;0,619196236;0,637162149;0,655003488;0,50041151;0,621596694;0,566993475
LT05_199034_20051118;LT05;2005;11;18;18/11/2005;321;13;0;4,101879723;0,315529209;0,580901861;0,123281397;0,297801465;0,457620464;0,019606428;0,140022954;0,492243439;0,42992425;0,234224603;0,433706075;0,161572054;0,313455284;0,297801465;0,256474197;0,123281397;0,580901861;0,176007867;0,212780893;0,38950634
LT05_199034_20060206;LT05;2006;2;6;06/02/2006;36;12;1;4,461296186;0,371774682;0,700379252;0,074827462;0,361855611;0,62555179;0,035607005;0,188698185;0,700379252;0,577000678;0,413218707;0,074827462;0,243902445;;0,265938073;0,565156281;0,463360637;0,171232879;0,310492516;0,464538068;0,211249188
LT05_199034_20060222;LT05;2006;2;22;22/02/2006;52;11;2;3,039349347;0,276304486;0,680250764;0,017342515;0,253227413;0,662908249;0,054380918;0,233197165;0,680250764;0,565098464;0,253227413;;0,377030164;;0,063716136;0,381818175;0,049874529;0,017342515;0,03461051;0,468577743;0,147802934
LT05_199034_20060310;LT05;2006;3;10;10/03/2006;68;12;1;6,496954858;0,541412905;0,808691025;0,308550179;0,555053264;0,500140846;0,019845958;0,140875685;0,808691025;0,676318526;;0,462953746;0,478716433;0,308550179;0,317834616;0,55600816;0,628426373;0,569478452;0,613924026;0,521954954;0,554098368
LT05_199034_20060411;LT05;2006;4;11;11/04/2006;100;12;1;4,957029883;0,413085824;0,637277901;0,049607582;0,484758556;0,587670319;0,04127171;0,203154399;0,207374439;0,370155632;0,42980054;0,049607582;0,055840891;;0,498222053;0,510265052;0,56875366;0,637277901;0,583333313;0,57510376;0,471295059
LT05_199034_20060513;LT05;2006;5;13;13/05/2006;132;13;0;4,598145127;0,353703471;0,430996954;0,284623057;0,365597337;0,146373898;0,002231786;0,047241781;0,430996954;0,3804878;0,420765013;0,284623057;0,359288782;0,322319418;0,319655061;0,380120486;0,301784962;0,287381619;0,372253597;0,372871041;0,365597337
LT05_199034_20060529;LT05;2006;5;29;29/05/2006;148;12;1;4,609723322;0,38414361;0,552064061;0,084171824;0,42370376;0,467892237;0,020836205;0,144347515;0,551140547;0,446324944;0,42208001;0,387308538;0,419332415;0,42532751;0,428994089;0,144079328;0,084171824;0,552064061;0,287704706;;0,46119535
LT05_199034_20060630;LT05;2006;6;30;30/06/2006;180;13;0;6,33488971;0,487299208;0,596391559;0,360335886;0,478745639;0,236055672;0,007657247;0,087505696;0,592350543;0,360335886;0,422377616;0,365817636;0,434631437;0,403954804;0,478745639;0,514005601;0,571692288;0,596391559;0,566179097;0,579622626;0,448784977
LT05_199034_20060716;LT05;2006;7;16;16/07/2006;196;13;0;5,635311797;0,433485523;0,59712702;0,128970698;0,447994977;0,468156323;0,0145208;0,120502284;0,505948186;0,401325852;0,410570532;0,348062307;0,400069773;0,352199495;0,450966865;0,488194436;0,57780534;0,59712702;0,526076317;0,128970698;0,447994977
LT05_199034_20060817;LT05;2006;8;17;17/08/2006;228;12;1;2,395404104;0,199617009;0,586579621;0,02396269;0,150579765;0,562616931;0,034519079;0,185793107;0,586579621;0,406392694;0,031341411;0,080916651;0,029569892;0,02396269;0,180041865;0,048591815;0,135289907;;0,285398662;0,165869623;0,421449274
LT05_199034_20060902;LT05;2006;9;2;02/09/2006;244;13;0;5,149949282;0,396149945;0,490737826;0,290662229;0,379794449;0,200075597;0,004046327;0,063610743;0,450829536;0,379794449;0,347292423;0,325899273;0,325895876;0,290662229;0,376675606;0,417915404;0,475156218;0,490737826;0,443888485;0,451658428;0,373543531
LT05_199034_20061020;LT05;2006;10;20;20/10/2006;292;13;0;2,459940318;0,189226178;0,634851754;0,046144627;0,088266201;0,588707127;0,049246664;0,221915895;0,120245181;0,088266201;0,05252634;0,070375212;0,046144627;0,092440702;0,536339939;0,090773255;0,054210305;0,068464734;0,553699255;0,634851754;0,051602814
LT05_199034_20061207;LT05;2006;12;7;07/12/2006;340;13;0;7,462507248;0,574039019;0,726634622;0,404255331;0,57331264;0,322379291;0,011869341;0,108946503;0,417246908;0,545164704;0,518588543;0,564407647;0,426934093;0,404255331;0,613462508;0,63568151;0,699646652;0,726634622;0,57331264;0,691879869;0,645292222
LT05_199034_20070108;LT05;2007;1;8;08/01/2007;7;13;0;7,818055779;0,601388906;0,754927158;0,40031898;0,625;0,354608178;0,009942096;0,099710059;0,684772372;0,677357256;0,58914727;0,493964732;0,447589904;0,40031898;0,625;0,64365077;0,631990016;0,610381305;0,754927158;0,663354754;0,595601261
LT05_199034_20070124;LT05;2007;1;24;24/01/2007;23;13;0;0,325026432;0,025002033;0,048381094;0,015366126;0,022729138;0,033014968;9,66E-05;0,009826009;0,022729138;0,02511831;0,020597739;0,035058852;0,048381094;0,028494705;0,016465422;0,017493496;0,035969451;0,025397481;0,015366126;0,018154932;0,015799686
LT05_199034_20070209;LT05;2007;2;9;09/02/2007;39;13;0;7,54213652;0,580164348;0,749030471;0,360958904;0,605328083;0,388071567;0,013005127;0,114040023;0,749030471;0,638474286;0,643750012;0,543763697;0,538677931;0,360958904;0,361865401;0,664527178;0,564235568;0,626117349;0,684413075;0,605328083;0,560994565
LT05_199034_20070225;LT05;2007;2;25;25/02/2007;55;13;0;7,446439803;0,572803062;0,727201045;0,198789567;0,596781015;0,528411478;0,020583591;0,143469825;0,727201045;0,681602538;0,544200301;0,525804818;0,522306085;0,419736832;0,539206207;0,596781015;0,675794065;0,658517063;0,694664538;0,66183573;0,198789567
LT05_199034_20070313;LT05;2007;3;13;13/03/2007;71;13;0;5,489678753;0,422282981;0,646884263;0,013447919;0,498446524;0,633436344;0,054721767;0,23392684;0,038728897;0,04227379;0,481695563;0,480053782;0,013447919;0,391639858;0,498446524;0,547445238;0,620035768;0,634749055;0,646884263;0,58488667;0,509391427
LT05_199034_20070414;LT05;2007;4;14;14/04/2007;103;13;0;4,816080675;0,370467744;0,737335861;0;0,380620986;0,737335861;0,061750313;0,248496103;0,737335861;0,724281967;0,4934102;0,399189472;0,067714117;0,380620986;0,071676873;0,15134865;0,574288726;0,59348613;0,330365986;0;0,292361706
LT05_199034_20070430;LT05;2007;4;30;30/04/2007;119;13;0;4,961552896;0,381657915;0,702021241;0,043179214;0,471667349;0,658842027;0,053671424;0,231670939;0,702021241;0,652255177;0,471667349;0,047317989;0,519190192;0,320202023;0,477298737;0,278562248;0,065637067;0,043179214;0,558881462;0,583081543;0,242258653
LT05_199034_20070516;LT05;2007;5;16;16/05/2007;135;13;0;5,456266075;0,419712775;0,496771425;0,33970347;0,431832194;0,157067955;0,002517212;0,050171822;0,496771425;0,47408995;0,357028484;0,33970347;0,395731717;0,365950227;0,389090896;0,447422683;0,470780194;0,441316038;0,431832194;0,459072053;0,387476742
LT05_199034_20070601;LT05;2007;6;1;01/06/2007;151;13;0;5,605355158;0,431181166;0,579892278;0,224115893;0,449534714;0,355776384;0,012967217;0,113873688;0,251394153;0,224115893;0,439312577;0,286619723;0,432864457;0,387054861;0,449534714;0,525952816;0,507692337;0,579892278;0,539716303;0,516717315;0,464487731
LT05_199034_20070617;LT05;2007;6;17;17/06/2007;167;13;0;6,234022051;0,479540158;0,580274403;0,369509041;0,460307091;0,210765362;0,004669872;0,068336461;0,553629994;0,42524007;0,42238754;0,369509041;0,43290323;0,414497614;0,445791721;0,491477281;0,568676174;0,580274403;0,534111023;0,535216868;0,460307091
LT05_199034_20070703;LT05;2007;7;3;03/07/2007;183;13;0;6,166674763;0,474359597;0,573302448;0,355105102;0,462564856;0,218197346;0,005013794;0,07080815;0,507226408;0,460973978;0,426142395;0,355105102;0,447350323;0,362797201;0,462564856;0,501601994;0,5625;0,573302448;0,543756843;0,535626531;0,427726686
LT05_199034_20070719;LT05;2007;7;19;19/07/2007;199;13;0;5,415537536;0,41657981;0,527696788;0,307097673;0,396656007;0,220599115;0,005411499;0,07356289;0,426371068;0,342210382;0,368102282;0,307097673;0,375286788;0,334614336;0,396656007;0,43674913;0,509108365;0,527696788;0,505916119;0,495192319;0,390536278
LT05_199034_20070804;LT05;2007;8;4;04/08/2007;215;13;0;4,844830513;0,37267927;0,46425283;0,271117181;0,369920611;0,193135649;0,003248897;0,056999097;0,403119087;0,369920611;0,310741693;0,271117181;0,34475103;0,291267306;0,367124259;0,403148532;0,46425283;0,427983552;0,408783793;0,423654348;0,358966291
LT05_199034_20070820;LT05;2007;8;20;20/08/2007;231;12;1;4,324409679;0,360367473;0,557666242;0,066969052;0,429703474;0,49069719;0,035298249;0,187878281;0,557666242;0,478806913;0,426621169;0,075868376;0,401365429;;0,066969052;0,487433642;0,110201992;0,222684696;0,518109024;0,545897365;0,432785779
LT05_199034_20070905;LT05;2007;9;5;05/09/2007;247;13;0;5,649421304;0,43457087;0,554941237;0,296694219;0,430003583;0,258247018;0,006540852;0,080875534;0,399482995;0,296694219;0,412375242;0,368943155;0,378486067;0,329135656;0,444881886;0,469770938;0,554941237;0,540273547;0,50509578;0,519336998;0,430003583
LT05_199034_20080315;LT05;2008;3;15;15/03/2008;74;13;0;1,479200164;0,113784628;0,402120709;0,008803612;0,0775178;0,393317098;0,010090809;0,10045302;0,107091174;0,152936116;0,216775283;0,072547682;0,0775178;0,073524773;0,008803612;0,106191367;0,043733757;0,066359296;0,402120709;0,073569484;0,078029111
LT05_199034_20080619;LT05;2008;6;19;19/06/2008;170;13;0;6,452893853;0,49637645;0,622057855;0,379496396;0,458304614;0,24256146;0,007344231;0,08569849;0,572246373;0,379496396;0,425397992;0,406160176;0,445971042;0,413151354;0,452259332;0,513122857;0,622057855;0,6159814;0,582292855;0,566451609;0,458304614
LT05_199034_20080822;LT05;2008;8;22;22/08/2008;234;13;0;4,351096556;0,334699735;0,415603906;0,186948851;0,34943977;0,228655055;0,00465594;0,068234452;0,395295203;0,298262775;0,34943977;0,253826976;0,260124028;0,186948851;0,340220869;0,380323052;0,373667389;0,363542736;0,409570724;0,415603906;0,324270278
LT05_199034_20080907;LT05;2008;9;7;07/09/2008;250;11;2;2,648063106;0,24073301;0,487635225;0,023460213;0,217857137;0,464175012;0,037872572;0,194608766;0,458342582;0,377830178;0,031352136;;0,149352118;0,023460213;0,03743951;0,433817238;0,217857137;0,026002875;0,487635225;;0,404973894
LT05_199034_20081025;LT05;2008;10;25;25/10/2008;298;13;0;0,830319404;0,063870723;0,367706925;0,003373662;0,017205596;0,364333262;0,014820739;0,121740457;0,004390935;0,017972481;0,031956643;0,303822935;0,003373662;0,367706925;0,030790038;0,009633484;0,009729017;0,017205596;0,003942791;0,021946564;0,007848334
LT05_199034_20081126;LT05;2008;11;26;26/11/2008;330;12;1;6,535642445;0,54463687;0,707025409;0,402373254;0,561501563;0,304652154;0,012212223;0,110508926;0,707025409;0,686009049;;0,547826111;0,402373254;0,405197293;0,422240138;0,575177014;0,635828674;0,576776981;0,503712893;0,639751554;0,433724076
LT05_199034_20081212;LT05;2008;12;12;12/12/2008;346;12;1;0,81892192;0,068243493;0,151241541;0,028440367;0,048246136;0,122801173;0,001626637;0,040331587;0,072794572;0,082018383;;0,047695391;0,028440367;0,044476055;0,151241541;0,043544836;0,038516406;0,048796881;0,090536036;0,136727959;0,034133494
LT05_199034_20090113;LT05;2009;1;13;13/01/2009;12;13;0;4,153706048;0,31951585;0,76205951;0,060089435;0,283410132;0,701970074;0,050665586;0,225090174;0,76205951;0,753559411;0,291275173;0,198895022;0,440532833;0,1040093;0,060089435;0,420239389;0,124364145;0,283410132;0,259892374;0,156770453;0,298608869
LT05_199034_20090214;LT05;2009;2;14;14/02/2009;44;13;0;7,639395893;0,587645838;0,755920887;0,378333896;0,607339442;0,377586991;0,014343433;0,119764073;0,683680832;0,755920887;0,472457618;0,569451571;0,503134787;0,378333896;0,400057852;0,622641504;0,67374301;0,649876118;0,735772371;0,607339442;0,586986005
LT05_199034_20090318;LT05;2009;3;18;18/03/2009;76;13;0;5,621198088;0,432399853;0,667988122;0,075649619;0,476449281;0,592338502;0,044818937;0,211704834;0,075649619;0,094778523;0,099045172;0,476449281;0,426847667;0,399293274;0,587511837;0,536047518;0,637410045;0,637326837;0,468196034;0,667988122;0,51465416
LT05_199034_20090505;LT05;2009;5;5;05/05/2009;124;13;0;6,769589305;0,520737639;0,652308345;0,390038311;0,548790634;0,262270033;0,006221596;0,078877092;0,652308345;0,563239336;0,427412808;0,390038311;0,557943225;0,415298849;0,480424136;0,510971785;0,603037596;0,574981153;0,548790634;0,57266438;0,472478747
LT05_199034_20090606;LT05;2009;6;6;06/06/2009;156;13;0;4,315681063;0,331975466;0,536871791;0,045640491;0,426693618;0,4912313;0,035778996;0,189153367;0,534821451;0,536871791;0,045640491;0,320926964;0,510484934;0,426693618;0,469241768;0,047114581;0,114820555;0,15040125;0,238028169;0,486673236;0,433962256
LT05_199034_20090622;LT05;2009;6;22;22/06/2009;172;13;0;3,58996217;0,276150936;0,457950056;0,065700486;0,27557981;0,392249569;0,017109181;0,130802069;0,065700486;0,068550885;0,355353713;0,171851858;0,27557981;0,208417639;0,388679236;0,256975025;0,27647993;0,408395439;0,444705874;0,457950056;0,211322218
LT05_199034_20090708;LT05;2009;7;8;08/07/2009;188;13;0;6,022246659;0,463249743;0,609660566;0,310767025;0,465195894;0,298893541;0,007691806;0,087702941;0,466318995;0,405662507;0,423265606;0,310767025;0,443518817;0,341668934;0,465195894;0,517469645;0,609660566;0,575591385;0,471034497;0,565841973;0,426250815
LT05_199034_20090724;LT05;2009;7;24;24/07/2009;204;13;0;5,384789824;0,414214602;0,566739619;0,271567643;0,39696458;0,295171976;0,007500412;0,086604922;0,371241838;0,35444808;0,39696458;0,271567643;0,366305053;0,310233682;0,429309696;0,4597781;0,566739619;0,537889063;0,433975995;0,506028771;0,380307704
LT05_199034_20090809;LT05;2009;8;9;09/08/2009;220;12;1;4,475061011;0,372921751;0,61194849;0,017015707;0,442698419;0,594932783;0,036427705;0,190860434;0,017015707;;0,4121795;0,306659192;0,232946634;0,133428976;0,475435197;0,473217338;0,61194849;0,574510455;0,493708372;0,542626262;0,201384887
LT05_199034_20090825;LT05;2009;8;25;25/08/2009;236;12;1;1,018339425;0,084861619;0,200300634;0,032796316;0,060469219;0,167504318;0,003429325;0,058560441;0,200300634;0,192163065;0,126619309;0,043588657;0,032905415;0,049607862;0,049534198;0,049807709;0,077286899;;0,092598632;0,07113073;0,032796316
LT05_199034_20090910;LT05;2009;9;10;10/09/2009;252;13;0;1,073874794;0,082605753;0,220313668;0,030644335;0,05472637;0,189669333;0,004075522;0,063839816;0,220313668;0,186191693;0,114810072;0,030644335;0,044629898;0,033064697;0,041375522;0,05472637;0,040878978;0,068383165;0,057792515;0,033887364;0,147176519
LT05_199034_20090926;LT05;2009;9;26;26/09/2009;268;13;0;0,944244958;0,072634228;0,140946329;0,039922275;0,063710451;0,101024054;0,000874286;0,029568332;0,041679773;0,039922275;0,094601817;0,062250696;0,100867495;0,054867256;0,080885313;0,063710451;0,042578977;0,140946329;0,099825338;0,05687711;0,065232128
LT05_199034_20091012;LT05;2009;10;12;12/10/2009;284;13;0;7,854687572;0,604206736;0,724824369;0,401802957;0,621789217;0,323021412;0,011063077;0,105181163;0,719526649;0,633165836;0,566047728;0,412676692;0,584770143;0,401802957;0,572481573;0,621789217;0,717776895;0,668749988;0,724824369;0,670079648;0,560995877
LT05_199034_20091028;LT05;2009;10;28;28/10/2009;300;13;0;6,011935716;0,462456594;0,753991306;0,020722823;0,575928926;0,733268483;0,073619818;0,271329723;0,023400366;0,020722823;0,539576352;0,431506842;0,024178941;0,385235727;0,580492437;0,593043506;0,753991306;0,696519375;0,690140843;0,697198272;0,575928926
LT05_199034_20091113;LT05;2009;11;13;13/11/2009;316;13;0;7,092533648;0,545579511;0,737991273;0,394062877;0,548140407;0,343928397;0,009582484;0,097890165;0,654082537;0,560419798;0,519053876;0,466441542;0,405788541;0,394062877;0,534725189;0,564956963;0,737991273;0,644580364;0,477333337;0,584956944;0,548140407
LT05_199034_20091215;LT05;2009;12;15;15/12/2009;348;13;0;5,322936937;0,409456687;0,711226463;0,245269015;0,387687176;0,465957448;0,018958949;0,137691499;0,711226463;0,59663868;0,358377159;0,512747884;0,49253732;0,387687176;0,289962828;0,255526662;0,394664228;0,431528658;0,245269015;0,335580915;0,31118995
LT05_199034_20100116;LT05;2010;1;16;16/01/2010;15;13;0;3,67605754;0,282773657;0,46556741;0,111648411;0,306641996;0,353918999;0,014214875;0,119226153;0,46556741;0,445952743;0,365608305;0,176972285;0,128786534;0,111648411;0,283529162;0,306641996;0,121399619;0,373443097;0,307244509;0,338067293;0,251196176
LT05_199034_20100201;LT05;2010;2;1;01/02/2010;31;13;0;5,908179373;0,454475336;0,744840503;0,264668852;0,380287468;0,480171651;0,025979502;0,161181582;0,744840503;0,744045496;0,378269613;0,440119773;0,625435531;0,264668852;0,277644008;0,37685591;0,54689467;0,380287468;0,412931681;0,376527429;0,339658439
LT05_199034_20100217;LT05;2010;2;17;17/02/2010;47;13;0;3,713318143;0,285639857;0,712103426;0,051954668;0,178796053;0,660148758;0,054831862;0,234162043;0,680602014;0,712103426;0,08466579;0,412836432;0,059392534;0,138893589;0,071511127;0,384004891;0,380606055;0,105531774;0,178796053;0,051954668;0,452419788
LT05_199034_20100305;LT05;2010;3;5;05/03/2010;63;13;0;0,760930028;0,058533079;0,085087523;0,044615548;0,053283524;0,040471975;0,000163197;0,012774853;0,076906316;0,085087523;0,068660595;0,047378507;0,067585543;0,046755645;0,04827863;0,044615548;0,052945267;0,048936572;0,057758909;0,053283524;0,06273745
LT05_199034_20100406;LT05;2010;4;6;06/04/2010;95;13;0;3,59134014;0,276256934;0,373090923;0,16983673;0,295817167;0,203254193;0,004653407;0,068215889;0,312855035;0,295817167;0,351368546;0,232128069;0,183945134;0,237610504;0,339867204;0,221955895;0,16983673;0,313887447;0,340237588;0,373090923;0,218739897
LT05_199034_20100508;LT05;2010;5;8;08/05/2010;127;13;0;6,186647296;0,475895946;0,577068329;0,317324191;0,508113265;0,259744138;0,006677186;0,081714053;0,546504021;0,570740283;0,393897831;0,317324191;0,471724629;0,395683467;0,458951175;0,511758089;0,509253323;0,577068329;0,380585521;0,54504317;0,508113265
LT05_199034_20100524;LT05;2010;5;24;24/05/2010;143;13;0;6,500746906;0,500057454;0,610205531;0,39637509;0,513223469;0,213830441;0,004827975;0,069483635;0,576063156;0,432672024;0,453869045;0,39637509;0,520397305;0,454270124;0,513223469;0,52441299;0,526268899;0,610205531;0,401220679;0,594202876;0,497565717
LT05_199034_20100711;LT05;2010;7;11;11/07/2010;191;13;0;6,265463859;0,481958758;0,643496215;0,348314613;0,490459353;0,295181602;0,007374667;0,085875884;0,580988407;0,462335855;0,424938172;0,348314613;0,490459353;0,386554629;0,500967145;0,518996418;0,513384879;0,643496215;0,366622865;0,557911932;0,470493376
LT05_199034_20100727;LT05;2010;7;27;27/07/2010;207;13;0;6,413519174;0,493347629;0,617408931;0,353606224;0,47797358;0,263802707;0,006185408;0,078647363;0,601690948;0,537796974;0,475591719;0,353606224;0,47797358;0,41536808;0,477952749;0,539688289;0,528273344;0,617408931;0,378209591;0,535211265;0,474747479
LT05_199034_20100812;LT05;2010;8;12;12/08/2010;223;13;0;4,593386676;0,353337437;0,521140397;0,048762467;0,378266841;0,47237793;0,026980265;0,164256705;0,490186572;0,521140397;0,35647279;0,32768178;0,378266841;0,32110092;0,450564027;0,482499987;0,466803372;0,515939355;0,164980695;0,068987474;0,048762467
LT05_199034_20101015;LT05;2010;10;15;15/10/2010;287;11;2;2,084429263;0,189493569;0,482525378;0,005104811;0,174081236;0,477420567;0,028296385;0,168215293;0,174081236;0,341106534;0,393356651;0,005104811;0,174440891;0,005126183;0,045734596;;0,482525378;0,304347813;0,024746906;;0,133858263
LT05_199034_20101031;LT05;2010;10;31;31/10/2010;303;13;0;5,895622771;0,453509444;0,666778862;0,059694182;0,525565803;0,60708468;0,034114399;0,184700835;0,525565803;0,504207134;0,567136168;0,453940064;0,50124687;0,326402187;0,090555012;0,564367831;0,666778862;0,558537424;0,529818475;0,547372758;0,059694182
LT05_199034_20101116;LT05;2010;11;16;16/11/2010;319;13;0;7,85857898;0,604506075;0,706331074;0,42262274;0,593220353;0,283708334;0,007998608;0,089434937;0,689070344;0,534677148;0,522540987;0,57310468;0,511769831;0,42262274;0,593220353;0,704663217;0,687162876;0,706331074;0,58716172;0,658810318;0,667443693
LT05_199034_20101202;LT05;2010;12;2;02/12/2010;335;13;0;4,273489401;0,328729954;0,78310132;0,074397124;0,297224462;0,708704196;0,050317154;0,224314855;0,78310132;0,581860125;0,523250103;0,454251021;0,503317535;0,306902319;0,221944183;0,074397124;0,297224462;0,107885577;0,242316782;0,087091759;0,08994709
